year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1973,High Mountain,27.83333,86.76667,3857.0,-3.780986351535689,11.663678899178082,3.941346273821197
1973,High Mountain,27.961111,86.808889,5200.0,-10.019349294304254,6.476321167123288,-1.7715140635904834
1973,Hill,26.98321944,87.34595556,1192.0,15.175281183129057,27.458244313607306,21.31676274836818
1973,Hill,27.046316,87.292473,1720.0,11.743281183129055,24.026244313607304,17.884762748368182
1973,Hill,27.12304,87.53619,1525.0,13.010781183129055,25.293744313607306,19.15226274836818
1973,Hill,27.14367389,87.765595,1157.0,15.402781183129054,27.685744313607305,21.54426274836818
1973,Hill,27.21252194,86.79188583,1612.0,12.445281183129055,24.728244313607306,18.58676274836818
1973,Hill,27.29209694,87.31696583,1277.0,14.622781183129055,26.905744313607304,20.764262748368182
1973,Hill,27.30812083,86.504225,1731.0,12.121593188824802,21.617312619178083,16.86945290400144
1973,Hill,27.35861111,87.67,1744.0,11.587281183129054,23.87024431360731,17.72876274836818
1973,Hill,27.39106194,87.20438389,1064.0,16.007281183129056,28.290244313607307,22.14876274836818
1973,Hill,27.39470278,86.06123333,497.0,19.692781183129053,31.975744313607308,25.834262748368182
1973,Hill,27.61611667,85.56550278,1543.0,12.893781183129056,25.176744313607305,19.03526274836818
1973,Hill,27.63044722,86.23211389,1877.0,9.904728432708485,20.212775021004568,15.058751726856524
1973,Hill,27.63333333,86.13333333,1755.0,11.515781183129054,23.79874431360731,17.65726274836818
1973,Hill,27.6451338,85.620881,857.0,17.352781183129053,29.635744313607304,23.49426274836818
1973,Middle Mountain,27.50511778,86.586215,2383.0,7.433781183129055,19.716744313607304,13.575262748368178
1973,Middle Mountain,27.94456111,85.59513611,2574.0,6.192281183129055,18.475244313607305,12.333762748368182
1973,Siwalik,26.730538,86.934812,101.0,22.266781183129055,34.549744313607306,28.40826274836818
1973,Tarai,26.82044,87.15917,105.0,22.240781183129055,34.52374431360731,28.38226274836818
1974,High Mountain,27.68333,87.78333,3119.0,2.5330868562502142,13.433537604996737,7.983312230623476
1974,High Mountain,27.81667,86.71667,3450.0,0.5635616438356165,11.85095890410959,6.207260273972603
1974,High Mountain,27.81667,86.71667,3700.0,-0.48256449473684193,8.446715588949772,3.982075547106465
